name,ratings,date,helpful,comment,developer_comment
이성진,5,2019-10-15,0,예전보다 디자인이 깔끔해져서 화면 움직임 속도도 많이 좋아진 느낌이 듭니다. 구간반복 기능은 전부터 있었으면 좋겠다고 생각했는데 편하게 자주 쓰게 되네요~,"STUDYMAX2019년 10월 18일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  이번에 어플리케이션이 새롭게 업데이트 되었습니다. 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 개선되는 등 전반적인 변화가 있었습니다. 이용하시면서 문의사항이나 불편사항 있으시다면 언제든지 고객센터로 연락주시기 바랍니다.  늘  더 나은 서비스를 제공하기에 힘쓰는 스피킹맥스가 되겠습니다. 감사합니다. :-) [스피킹맥스 고객센터 1644-0549]"
ho ong,1,2020-01-05,1,앱 스킵도 안되는것 많고 전반적으로 쓰기 너무 불편함 ebook어플은 왜그렇게 맨날 튕기는건지 핸드폰 문제인가 해서 핸드폰 바꾸고 해도 또 튕기네요 ^^ 쓰기너무불편해서 돈날렷다생각하고 결제하고 안하고있다가 오랜만에 들어왔는데도 변함없군요. 그리고 맥스보카이용권있는것도 이제알앗늗데 쿠폰 온적이 없는데 어떻게 이용하라는건지 ㅋ 보통이런거잇으면 하라고 카톡으로 알려주고 관리도해주는 어플도 있던데 역시 사람들 많이쓰는 어플을 써야되나봐요 다른거 결제하러갑니다~,"STUDYMAX2020년 2월 6일안녕하세요 회원님. 이용중 불편 사항이 있으셨던 것 같습니다. 다양한 기기에서 이용하실 수있는 프로그램이므로, 불편사항에 대해 고객센터로 문의주시면 회원님의 사용환경 확인 후 보다 자세한 안내드리도록 하겠습니다. 맥스보카 쿠폰 역시 문의주시면 사용가능하도록 해드리겠습니다.:) 감사합니다. [스피킹맥스 고객센터 1644-0549]"
이상은,3,2019-10-10,2,채점시간? 뜨를르륵?하능 시간이 너무 길어요 ;;; 단어 맞출때 나는 서리 효과금도 어무 크고ㅠㅡㅜ 저만그런가요??? 중간중간 암튼 남아서 공허한 시간과 대기가 좀 아쉽네요 ㅡㅠ,"STUDYMAX2019년 10월 11일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  효과음은 앱 내의 '설정' 에서 효과음 소리를 %로 조절할 수있도록 되어있으니 참고부탁드립니다. 회원님들의 요청으로 3,2,1(카운트) 부분은 선택가능 하도록 개선되었는데 추후에도 다른 회원님들 역시 동일한 부분에서 불편함을 많이 느끼신다면 수정개선될 가능성도 있어보입니다. 소중한 의견 지속적으로 스피킹맥스에 보내주시기를 바랍니다. 문의사항 있으시다면 언제든지 고객센터 연락 부탁드립니다. 감사합니다. [스피킹맥스 고객센터 : 1644-0549 ]"
출출이세포,2,2020-05-01,4,업데이트하면서 기초코스들중 몇가지를 코스 분량을 늘렸는데 예시문장을 늘린게 아니라 같은 문장을 반복하는 방법으로 늘렸네요 그러다보니 제가 기존에 했던건 다 날려버려서 중간 부터 들을수없어서 너무 불편하네요 거기다가 음성인식도 됐다 안됐다가 더 심해졌고요 그리고 사용 기간단위로 판매하는 방식인데 코스 마스터하는 시간만 늘려버린건.. 좀 좋게 보이지 않네요 어차피 많이 공부하고 싶은사람은 알아서 코스 복습을 한텐데 말이죠,
이승환,3,2019-10-21,0,next 와 finish 버튼을 꼭 화면을 터치해야만 넘어가는게 불편합니다. 갤럭시노트의 펜슬의 클릭이나 셀카봉 카메라 클릭같은것으로도 다음으로 넘어갈수있게 만들어주세요,"STUDYMAX2019년 10월 22일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다.  이번에 어플리케이션이 새롭게 업데이트 되었습니다. 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 등이 개선되는 등 전반적인 변화가 있었습니다. 요청주신 부분 역시 유관부서로 의견은 전달하도록 하겠습니다. :) 다만, 많은 회원님들이 요청주신 기준으로 우선순위에 따라 개선될 가능성 있는 점 참고부탁드립니다. 앞으로도 사용하시면서 좋은 의견이 있으시다면 언제든지 연락주시기 바랍니다.   감사합니다. [스피킹맥스 고객센터 1644-0549]"
하보윤,5,2020-06-25,0,"왕초보도 쉽게 영어공부할 수 있는 스피킹맥스.!! 커리큘럼이 정해져 있어서 따라가기 쉬웠어요. 지금은 데이 한개씩 하고 있는데, 점차 늘려갈 계획입니다.",
심창범,4,2019-12-24,0,수능 끝나고 대학교에 가기 전에 영어공부를 좀 해놓으면 도움이 될 것 같아서 시작했습니다. 대학교 입학 전까지 영어공부 열심히 해서 여름 방학 때 고등학교 친구들이랑 해외여행갈 예정입니다~~!^^,STUDYMAX2020년 1월 2일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 감사합니다.   :) [스피킹맥스 고객센터 1644-0549]
서영i,4,2020-01-16,0,기능도 좋고 학습내용도 유용합니다~^*^ 그런데 가끔 앱이 들어갔을때 이상한게 뜨면서 까만 화면만 뜰때가 있습니다. 이부분 좀 고쳐주셨으면 합니다.,
Hannah,5,2020-09-23,0,직장인이라서 회사 출퇴근 시간에 공부하고 있는데 그 시간내에 학습 분량이 끝날만큼 정말 부담이 없어서 일단 맘에 들고요. 학습적인 효과도 업무에 도움이 많이 되는 거 같아서 효과도 좋은 거 같아요~,
유수인,5,2020-12-19,0,잘 배우고 있어요,
WINee,5,2021-02-01,0,길게 공부 안하고 짧게 짧게 해도 되는 커리큘럼이라 만족스러움 ㅠ,
매디모해,1,2019-08-05,6,소리가 지글지글 끓어서 뭐라고 말하는지 못듣겠습니다 연락처가 있는 것도 아니고 결재는 받아놓고 앱관리를 전혀 못하고 계시네요 버~얼써 소리가 그렇다 올렸는데도 개선도 안되어 있고 뭔 답변이 있는 것도 아니고 너무 심한거 아닙니까?,"STUDYMAX2019년 8월 13일회원님 안녕하세요. 스피킹맥스 고객센터 1644-0549 로 연락주시거나 카카오톡 스피킹맥스 계정으로 채팅걸어주시면 자세한 안내 도와드리겠습니다.  저희 학습은 wifi 또는 데이터 사용을 필수조건으로 하는 스트리밍 재생방식입니다. 사용하시는 인터넷환경이 원인이될 경우가 가장 많으며, 사용하시는 기기에서의 설정 문제등이 있습니다. 매우 다양한 케이스가 있으므로 유선또는 카톡 문의주시면 회원님의 케이스에 맞추어 안내도와드리겠습니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
최아라,5,2020-10-19,0,영어가 슬슬 좀 더 자연스럽게 보이기 시작하는 거 같습니다 ㅎ,
곽우성,4,2020-06-18,0,"예전에 회화학원 다녔을 땐 잘 안나가게되고 실력이 잘 늘질 않았었는데 스피킹맥스 강의로 내가 원할 때, 내 수준에 맞게 공부할 수 있어서 좋았습니다. 꾸준히 학습하게 되고 확실히 영어실력이 향상된 느낌을 받았어요. 좀 더 계획적으로 목표를 가지고 학습을 진행하려 합니다. 감사합니다.",
강한나,5,2021-02-24,0,원어민 진짜 많이 나오는 거 같아서 신기하네요 ㅋㅋㅋㅋ,
심쿵나비,5,2021-01-30,0,외국인 발음 진짜 좋은듯 난 초보라서 해석 안보면 뭐라 말하는지 모르겠는데 발음은 좋다고 생각이 듬 ㅋㅋ,
물파스SSS,5,2019-11-08,1,앱이 새롭게 리뉴얼 되고나서 앱을 처음 사용해봤는데 사용하기 어렵다는 후기를 보고나서 사실 걱정했거든요.. 근데 사용하기 쉽게 텍스트로 설명이 되어 있어서 전 좋았어요~,"STUDYMAX2019년 11월 22일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 회원님들의 관심과 성원이 큰 힘이됩니다! 이번에 어플리케이션도 새롭게 업데이트되면서 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 추가반영 되는 등 변화가 있었습니다. 언제나 학습자님들의 의견에 귀기울이며 발전해나가는 스피킹맥스 되겠습니다. 문의사항 있으시면 스피킹맥스 고객센터로 연락 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
이동희,4,2019-10-15,0,따라하기 스킵 설정이 있으면 좋겠어요. 공부하다보면 생각보다 말할 수 없는 환경일 때가 많은데 그럴땐 중간중간에 나오는 따라말하기를 일일히 건너뛰느라 굉장히 귀찮네요.,"STUDYMAX2019년 10월 18일안녕하세요 회원님.  저희 스피킹맥스를 이용해 주셔서 감사합니다. finish &gt;&gt;next 버튼으로  일일히 건너뛰어가셔야 하기는 합니다.  학습준비 모션도 '끄기'로 설정하셔서 카운트없이 녹음피드백 화면으로 넘어가도록 하여, next 버튼 누르셔서 학습 계속 진행 하시기 바랍니다. 이 부분이 사실상 skip버튼이라고 생각해주셔야 할 듯 합니다.  다만, 저희학습이 지향하는 녹음 피드백 기능이므로, 아예 없앨 수는 없는 점 참고부탁드립니다. 추가문의 있으시면 고객센터로 재문의 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
한민경,5,2019-12-12,0,전 다른 학습 기능들도 좋지만 특히!! 단어 스크랩 기능 정말 잘 사용하고 있네염 강의를 들으면서 바로 스크랩할 수 있어서 너무 편합니닷~~,STUDYMAX2019년 12월 19일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 단어 스크랩 기능 역시 잘 활용하고 계신 듯 하여 다행입니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
이상신,5,2020-01-08,0,타 영어학습 앱도 잘 되어있지만 학습 교재라는 느낌이 많습니다. 반면 스피킹맥스는 실전 영어 트레이닝을 원하는 분들께 최적인 학습도구인 것 같습니,"STUDYMAX2020년 3월 10일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 언제든지 이용 중 불편하신 점이 있으시다면, 고객센터로 연락부탁드립니다. 감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
으니으닝,5,2020-09-25,0,이서진씨 보고 신청하게 되었어요~ 영어 공부 열심히 해보겠습니다!!,
bbo h,5,2020-09-07,1,재밌고 새로운 방식으로 연습할 수 있어서 좋아요 저처럼 초짜들이 쉽게 발음을 익히고 반복해서 따라할 수 있게 되어있네요 여러나라 원어민들의 발음을 듣고 비교할 수 있으니 좋은듯~,
윤태진,4,2020-01-08,0,책에서는 배우지 못했던 진짜 원어민이 자주 쓰는 표현을 배울 수 있어요. 그런데 외국인하고 이런 표현을 쓰려면 진짜 많이 친해져야만 쓸 수 있겠구나라는 생각이 드네요. 더 공부해보고 다시 리뷰하겠습니다!,"STUDYMAX2020년 3월 10일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 언제든지 이용 중 불편하신 점이 있으시다면, 고객센터로 연락부탁드립니다. 감사합니다. :) [스피킹맥스 고객센터 1644-0549]"
여수밤빠다,5,2020-10-09,0,영어는 꾸준히 하는게 중요한 거 같습니다. 스피킹맥스로 꾸준히 공부 중 입니다.,
백대현,3,2019-10-02,1,전버전이 중간에 해석해보고 확인하기가 더 좋네요.. 지금은 일시정지하면 자막부분을 손대기가 힘들어서 확인이 힘듭니다. 전버전으로 패치좀 해주세쇼,"STUDYMAX2019년 10월 4일안녕하세요 회원님. 스피킹맥스를 이용해주셔서 감사합니다. 이번에 업데이트 되면서, 회원님들의 의견을 적극수렴하여 일부 개선된 부분들이있는데요~!회원님께서는 자막관련하여 불편함을 느끼신 듯 합니다. 남겨주신 내용만으로는 명확한 의미 파악이 어렵습니다. 스피킹맥스 카카오톡 계정 또는 1:1게시판으로 이용후기 구체적으로 남겨주신다면 적극 검토 하도록 하겠습니다 회원님! 이 외에도 이용하시면서 문의사항이나 불편 사항 있으시다면 언제든지 고객센터로 연락주시기 바랍니다.  회원님들의 의견을 늘 적극적으로 경청하고, 더 나은 서비스를 제공하기에 힘쓰는 스피킹맥스가 되겠습니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
오수진,1,2019-11-16,2,다른아이디로 결제 했는데 기존에 네이버연동 무료체험 하는 아이디로 자꾸 자동로그인되서 로그인이안되여. 자동로그인좀 어떻게좀 해줘야 이용하지 못들어간지 2주째입니다,"STUDYMAX2019년 11월 27일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다.  문의사항 답변드립니다. 자동로그인 상태에서 로그아웃으로 하시고, 사용하시는 아이디로 로그인 하시면 됩니다.  잘 모르시겠으면 스피킹맥스 고객센터로 전화주시기 바랍니다.  감사합니다. [스피킹맥스 고객센터 1644-0549]"
KOALA,5,2020-06-25,0,저 같은 직장인들한테도 왕추천! 회사에서 바로 활용할 수 있는 비즈니스 영어회화를 배울 수 있어욤! 실제 업무 진행할 때에도 도움을 많이 받아서 너무 뿌듯했답니당!,
DC Kim,5,2020-06-27,6,잘 사용하고있습니다. 반복훈련에 아주 좋네요. 리얼스피킹 증에서 15개 단계 사이마다 중간에 멈추는기능이있어도 좋을것 같습니다. 그문장 계속 반복해보고싶은데 다음으로 넘어가버리네요.,
Kieyoung Kim,5,2018-10-15,1,저는 비즈니스 패턴 과정 덕을 톡톡히 봤습니다 .. 요번에 외국 바이어들과의 미팅 성공적으로 마무리 지을 수있었네요 .. 3개월동안 집중하면서 해서 그런지 실력이 확실히 좋아졌다는게 느껴질 정도네요 .. ㅎㅎ 감사합니다,STUDYMAX2018년 12월 11일안녕하세요 회원님^^ 스피킹맥스를 이용해주셔서 감사합니다.  저희 스피킹맥스의 효과를 보셨다니 정말 다행입니다. 열심히 공부해주셔서 너무나 감사드립니다. 앞으로도 스피킹맥스 많은 관심 부탁드립니다.  고객센터나 카카오톡플러스친구로 문의주시면 더빠른 안내 가능하오니 참고부탁드립니다.  감사합니다.[스피킹맥스 고객센터 1644-0549]
헌터걸,4,2020-10-19,0,영어에 좋은 표현을 배울 수 있는 듯…언제 써먹어 볼려나…,
Rob Lim,1,2019-05-15,1,비번이 일치하지 않는다고 계속 뜸. 컴퓨터로는 로그인 잘 됨. 비번 일치하지 않는다는 소리 안뜰 때까지 어플 설치 삭제 반복. 오류 수정 필요 할듯.,"STUDYMAX2019년 5월 20일안녕하세요 회원님.  대부분은 비민번호 잘못 입력하셨거나,  아이디 잘못 지정 하신 경우가 많습니다. 이 두가지 상황 아니시라면, 시스템 오류에 대한 전체적인 인입 건은 없으므로 혹시나 회원님의 로그인 정보에만 발생한 오류인지 확인 후 도움 드릴 수있도록  고객센터 연락 부탁드립니다.  카카오톡플러스친구로 문의 주셔도 됩니다.  여전히 로그인에 문제 있으시다면 빠른 도움 드릴 수있도록 연락 부탁드립니다. 감사합니다!  [스피킹맥스 고객센터 1644-0549]"
조나단,5,2019-11-08,1,제가 영어를 진짜 못했었거든요ㅠㅠ 근데 진짜 이번에 마음먹고 매일 스피킹맥스 커리큘럼대로 공부했는데 진짜 제 자신이 느껴질정도로 실력이 많이 올랐어요.. 진짜 감사합니다아ㅠㅠㅠ 역시 뭘로 공부를하냐가 가장 중요하다는 것을 느꼈어요ㅠㅠㅠㅠ,"STUDYMAX2019년 11월 22일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다. 회원님들의 관심과 성원이 큰 힘이됩니다! 이번에 어플리케이션도 새롭게 업데이트되면서 디자인 뿐만아니라, 많은 회원님들께서 요청주셨던 학습기능 (구간탐색, 반복듣기, 카운트 모션) 이 추가반영 되는 등 변화가 있었습니다. 언제나 학습자님들의 의견에 귀기울이며 발전해나가는 스피킹맥스 되겠습니다. 문의사항 있으시면 스피킹맥스 고객센터로 연락 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
변성우,5,2018-12-28,1,1월인가 2월인가 ?? 스피킹 맥스로 영어 공부 하고 있는데요 신규 컨텐츠도 계속 추가 되고 화질 업데이트까지 ~~ 점점 더더더 개선 되더라고요 !! 구입 하고 나서도 서비스 받는 이랄까?? 매일매일 기분 좋게 스피킹맥스에서 영어 공부 하고 있어요 굳굳 ♡♡,"STUDYMAX2019년 1월 11일안녕하세요 회원님. 저희 스피킹맥스를 이용 해 주셔서 감사합니다. 회원님께서 기분 좋게 학습하게 계시다니 다행입니다. 회원님들께서 앞으로도 더욱  즐겁게 학습하실 수있는 컨텐츠를 만들기 위해 최선을 다하는 스피킹맥스가 되겠습니다. 언제든지 문의사항 있으시면 스피킹맥스 고객센터로 연락주시거나, 카카오톡플러스친구로 문의 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
NANA Kim,5,2020-06-30,3,재미있게 하고 있습니다 흩어졌던 저의 어휘들을 연결시켜 주는 느낌이구요 말로 언어를 배우는 것을 지양하는 편인데 정말 다양한 상황을 영어로 듣고 패턴고ㅏ 회화를 공부하는 데다가 최근에는 연습한 회화를 글자을 익숙하게 하여 작문실력도 향상시켜주고 다시 스스로 문자퍼즐을 맞추게 해서 문장력을 다지고 넘어갈 수 있어서 좋네요!,
STELLA,4,2020-09-21,0,세계 각지를 영상을 통해서 보면서 영어 공부 하니까 재밌긴 한데 뜬금 여행 가고 싶네요ㅠ 여기 나오는 원어민 분들 하나같이 다 예쁘고 잘생긴거 실화?ㅋㅋ,
곽여진,5,2019-12-12,0,"다른데서 더 비싸게 영어회화 강의를 듣고 있다가 갈아탐,,, 나한텐 스피킹맥스만한데는 없는듯,,, 진작에 스피킹맥스 할 걸,,, =_=",STUDYMAX2019년 12월 19일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 회원님께 잘 맞는 컨텐츠라니 저희도 힘이 납니다! 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
유다인,5,2020-01-11,0,되게 재밌고 도움이 돼요.^^ 나중에 캐나다나 미국 갈때 영어 못하시는 분들을 위해 추천 합니다.~ 꽤나 어렵긴해도 되게 재밌어요 한번 플레이하고 깔아보세요.,
뜨아뿌아,4,2020-06-23,0,취업 준비를 하면서 스피킹맥스로 영어회화공부도 같이했는데 취업할 때 도움이 많이 됐어요!! 미래를 위해 조금씩 준비해놓았던 게 많은 도움이 된 것 같아요!!,
WooWoo,4,2020-06-22,0,"학습자들을 위한 동기부여 시스템 굿굿. 아이템, 뱃지, 레벨 보상 시스템이라 동기부여가 더 잘 된다. 지인들에게도 추천해주고 싶다. ㅎ",
전미주,5,2019-12-18,0,"제 수준에서는 조금 어렵지만ㅠㅠ 이걸 능숙하게 하게 된다면 실력이 많이 늘게 되겠네요, 하루에 시간을 정해놓고 하고 있어요~~ ㅎㅎㅎㅎ",STUDYMAX2019년 12월 31일안녕하세요 회원님. 저희 스피킹맥스를 이용해 주셔서 감사합니다. 매일 꾸준히 학습 하시기를 응원하겠습니다.  언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
정홍윤,4,2020-09-23,0,해보니까 저희 가족한테도 소개시켜줄만큼 괜찮은 학습 어플 같아요~! 좀더 공부해보고 가족들도 소개해줄 예정이에요.^^,
홍유나,5,2020-06-17,0,"영어 기초를 탄탄하게 배우고 싶어서 스피킹맥스로 선택했어요~ 다양한 영어회화표현들을 배울 수 있다는 점이 좋았고, 원어민 강의라는 점도 마음에 들었어용!!",
제제JeJe,5,2020-09-17,0,하루에 2강씩 진도 빼고 있는게 내 학습량이랑 딱 맞는 듯. 복습 한번 더 돌려도 괜찮을 거 같음.,
QUEEN BEE,5,2020-05-13,0,"비주얼피드백이 진짜 최고!ㅋㅋ 강의를 듣고 따라 말하면 발음이랑 억양, 강세까지 모두 피드백 해주니까 영어 실력이 금방 늘 것 같아요^^ 스피킹맥스하길 잘했네요ㅋㅋㅋ",
Andrew Jeon,4,2019-03-02,0,보내주신 에어팟으로 잘들리는데 녹음기능이 안됩니다. 마이크녹음이상 이라고 안되네요 마이크 권한 허용했는데.. 들리긴 잘..들립니다,"STUDYMAX2019년 3월 7일안녕하세요 회원님.  pc또는 모바일에서 스피킹맥스가 아닌 다른 녹음 프로그램으로  에어팟 기기 자체의 기능 이상이 있는 지 확인 부탁드립니다. 우선 문의주신 내용만으로는 정확한 원인규명이 즉각적으로 이루어지기 어려울 것 같습니다. 연락 가능 하실 때 스피킹맥스 고객센터로 연락주시거나, 카카오톡플러스친구로 문의 주시면 안내 도와드리겠습니다. 감사합니다!  [스피킹맥스 고객센터 1644-0549]"
이오,2,2019-07-13,4,"제가 지금 이거 거의 3달째 써오고있는데 어떻게 할때마다 안끊기는 날이없네요 ㅋㅋ ... 맨날 아이고 또 끊겼다 하면서 하다가 오늘 너무 화나서 후기 씁니다... 몇번째인지 모르겠어요 하다가 중간에 끊기면 말끊기는것도 짜증나는데 가끔 아예 튕겨버리는 경우도 있고 ... 말하는 거 한문장 남았는데 튕겨서 다시 들어가서 뒷부분 하니까 앞에 했던건 다날아가있고...대체,,, 5초 전후로 가는것도 되게 좋은기능인데 여기선 5초 전 후 누르면 언제 재생될지 몰라서 못눌러요 다시 함 들을라고 5초 전 누르면 5조 5억년뒤에서야 다시 재생되는데 시간 너무 아깝고 왜이렇게 앱이 무거운지 모르겠어요 공짜도 아니고 돈내고 사용하는데 ㅋㅋ 와이파이 잘되는데 이렇게 느린거면 문제있는거아닌가요... 제가 다른앱도 쓰는데 이게 제일 느리고 답답해요 진짜 ㅠ 맘같아서는 더이상 안 쓰고싶은데 돈아까워서 걍 씁니다 렬로,,,","STUDYMAX2019년 7월 18일안녕하세요 회원님. 이용에 불편함이 있으셨다니 죄송합니다. 다만,  여러 기기에서 사용하실 수있기 때문에 기기환경이나 기종에 따라 여러가지 변수는 발생할 수있는 점 양해 부탁드립니다. 고객센터로 전화주시면 회원님의 기종과 현재 상황에 맞춰 안내 도와드리겠습니다. 보통은 사용하시는 기종 또는 wifi 환경 등의 문제인 경우가 많습니다. 또는 어플 삭제 후 재설치 해보시는 것도 확인 한번 부탁드립니다.  지금도 이용에 어려움 있으시면 고객센터 전화 부탁드립니다. 통화 불가한 시간대에는 카톡으로 아이디 남겨주시면 전화드리겠습니다! 감사합니다.  [스피킹맥스 고객센터 1644-0549]"
박진규,5,2019-01-10,4,2019년 새해 목표로 시작하게 되었고요 !! 에피소드가 좋아서 그런지 지루할 틈 없이 공부 할 수있었던거 같아요 ~~ 게다가 현지인들이 추천해주는 장소 맛집 등등 현지 문화에 대해 배울 수도 있어서 좋았고요 ~ 근 몇년간 세운 목표중에서 스피킹맥스에서 영어 공부 하는게 제일 유익 한거 같네요 ^^ 올해 12월에 해외여행 가는 그날 까지 열심히 할겁니다,"STUDYMAX2019년 1월 24일안녕하세요. 회원님. 저희 스피킹맥스를 이용 해 주셔서 감사합니다. 다양한 주제로 컨텐츠를 준비하여, 회원님들께서 재밌게 공부하실 수있도록 노력하겠습니다. 해외여행가셔서 자신감 있는 영어회화 도전 해 보시길 바랍니다! 언제든지 문의사항 있으시면 스피킹맥스 고객센터로 연락주시거나, 카카오톡플러스친구로 문의 주시기 바랍니다. 감사합니다. [스피킹맥스 고객센터 1644-0549]"
천백만송이,4,2021-01-25,0,모르는 단어 같은 거 뜻 찾게 해줄 수 있는 사전? 그런 시스템도 있었으면 좋겠어요 ㅎㅎ,
EUNAH CHO,5,2020-02-09,0,재밌게 잘 공부하고 있어요 다만 해외가서는 쉽지 않더라고요 동영상이다보니 인터넷이 잘되어야 작동이 되는듯 하네요 ( 해외 인터넷이 느리다 보니),
David Lee,5,2020-01-18,0,짧게 구성되어 있어 집중도도 좋고 발음을 체크할 수 있어서 좋습니다. 대화내용들이 일상에서 바로 쓸 수 있는 것들이라 더더욱 좋습니다.,
발랄나용,4,2019-12-17,0,친구랑 영어회화스터디하려고 스피킹맥스 같이 시작했어용 >..< 진짜 열심히할 수 있을 것 같아요!! 지금은 유럽여행편 듣는즁임당ㅎㅎㅎㅎㅎ,STUDYMAX2019년 12월 31일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 회원님들께서 즐겁게 학습하며 선의의 경쟁 하실 수있기를 응원하겠습니다! 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
장은설,5,2020-10-15,0,재미도 있는데 학습 효율도 좋은 거 같아요. 일석이조 프로그램~,
강도형,4,2020-05-20,0,직장인들도 부담없이 영어회화공부 할 수 있음  예전에 학원 다녔을 때 빠졌던 적이 많아서 진도 따라가기가 힘들었는데 스피킹맥스로 시작하고나서 내 시간에 맞춰 학습이 가능하니까 좋음,
빅토리원,5,2020-02-20,1,야.. 공부가 재미있어지고 그리고 맥스레이싱으로 유저들과 공부 경쟁까지 할 수 있다니!!! 너무 좋은 영어공부 앱 입니다. 강추!!,
봉시연,5,2020-06-22,0,콘텐츠 새로 업데이트되었더라구욧 좀 더 풍성한 영어회화표현을 배울 수 있어서 좋습니닷ㅋㅋ 앞으로도 계속 업데이트 해주세욤~~~,
박미정,5,2019-12-02,0,영어가쉽고 재밌어서 시간가는줄 모를정도에요 매일 발음교정하면서 이젠외국인하구 기본회화가 가능해요!!!짱!!!,STUDYMAX2019년 12월 4일안녕하세요 회원님. 스피킹맥스를 이용 해 주셔서 감사합니다.  모든 학습은 즐거운 마음으로 꾸준히 이어나가는 것이 중요하다고 믿고있습니다. 지금과 같은 마음으로 즐겁게 학습하신다면 영어회화를 훈련하셔서 능숙해지시는 데에 큰 도움이 되실 거라고 생각됩니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :)  [스피킹맥스 고객센터 1644-0549]
진소희,3,2020-07-08,5,다른거 다 좋은데 음성인식 너무 안되는 것 같아요. 스피커에 대고 크게말해봐도 계속 안되니까 학습구성이 좋아도 짜증만 나게 되요.,
이나영,5,2019-12-16,0,학습 모드가 다양해서 전혀 지루하지 않아요!! 칠판식 강의로 배우면 금방 질렸을 것 같은데 제가 직접 참여할 수 있는 참여형 학습이라 재밌게 학습 중 ㅎㅎㅎㅎㅎ,STUDYMAX2019년 12월 31일안녕하세요 회원님. 저희 학습을 이용 해 주셔서 감사합니다. 언제든지 이용 중 불편하신 점이 있으시다면 고객센터로 연락부탁드립니다. 늘 회원님들과 함께 고민하는 스피킹맥스가 되겠습니다. 좋은 하루되세요! 감사합니다. :) [스피킹맥스 고객센터 1644-0549]
윤성진,5,2020-03-22,0,서너주되었는데. 아직까진 만족합니다. 최근 다른 영어학습과는 확연히 다르네요. 한국문법이 아닙니다. 명심하세요.,
공감100%,5,2020-10-12,0,간단한 문장부터 원어민 표현까지 모두 익힐 수 있어서 좋네요.,
Junho Jeong,5,2020-10-10,0,반복학습의 동기부여가 됨,
Dahui Dahui,5,2021-01-04,0,영국식 발음이 진짜 좋네요….개취 ㅋㅋ 미드 셜록홈즈랑 비슷한 느낌 ㅋㅋ,
태양발사,5,2021-01-05,0,맥스 보카 진짜 좋습니다. 본 강의 듣고 맥스보카로 단어 암기 하며 공부 마치면 딱인듯,
허다미,5,2020-10-13,0,부담없이 회화공부 할 수 있네요.,
