name,ratings,date,helpful,comment,developer_comment
jh l,4,2017-08-21,0,다 좋은데 데이터 걱정없이 출퇴근때도 공부하고 싶어요~,STUDYMAX2017년 8월 22일안녕하세요 회원님^^동영상 재생방식이다보니 인터넷환경에서 공부가 가능하십니다.ㅜㅜ 이용 하시다가 다른 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Hulk_ J,5,2017-07-18,0,흥미를 유발시켜줘서 좋네요 ㅎㅎ,STUDYMAX2017년 7월 21일안녕하세요 회원님^^ 저희 스피킹맥스는 기존 강의형식이 아닌 실제 원어민의 발음을 직접 따라하고 들어보는 방식이라 지루하지않게 공부가 가능하십니다. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
gre oh,5,2017-09-04,0,차근차근 따라하다보면 어느새 문장을 외우고 있는 제가 기특합니다^^ 좋은 어플이에요~,STUDYMAX2017년 9월 7일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
이승규,5,2017-04-03,2,지속적학습이 필요하신분은 스피킹맥스,STUDYMAX2017년 4월 4일안녕하세요 회원님^^ 꾸준하게 이용 해주시는것이 가장 중요합니다~! 어플 설정에서 학습 리마인더 기능을 이용 하셔서  꾸준한 공부 이용 부탁 드릴게요~! 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
이지요,5,2017-08-22,0,이제 막 시작해서 경황이 없습니다 ^^그래도 뭔가 잘 될 것 같은 느낌이 옵니다!,STUDYMAX2017년 8월 22일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
프레쉬멘,5,2017-08-07,0,이젠 될것 같은 생각이  듭니다,STUDYMAX2017년 8월 14일안녕하세요 회원님^^ 회원님의 영어실력 향상에 더욱 더 도움을 드리고자 노력하는 스피킹맥스가 되겠습니다. 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
석궁은사악해,5,2017-06-18,1,Very good my English teacher speaking max. I am studying it from now.,STUDYMAX2017년 6월 21일안녕하세요 회원님^^ 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
PeiTH D,5,2017-03-26,1,좋은거같아요 챕터별로 시간도 짧아서 복습하기도 좋고,STUDYMAX2017년 3월 27일안녕하세요 회원님^^  학습 시간이 길지 않아 빤짝 집중하게 해주는 스피킹 맥스 ! 올한해두 저희 스피킹 맥스와 함께 영어마비! 탈출 하시길 바랄게요~~!   이용해주셔서 감사드리구요 앞으로도 꾸준한 이용 부탁 드립니다!  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
hanjin kim,5,2017-06-21,0,영어공부 듣기 말하기 쓰기 각 영역을 마치 게임 하듯이 즐겁게 학습 할 수 있습니다,STUDYMAX2017년 6월 22일안녕하세요 회원님^^ 회원님말씀대로 게임을 하는듯한 느낌으로 지루하지않고 재미있게 학습이 가능합니다. 앞으로도  꾸준한 이용 부탁드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
KH,5,2017-05-08,0,재밌네요. 쉽게 접근 가능해요,"STUDYMAX2017년 5월 31일안녕하세요 회원님^^ 우선 저희 스피킹맥스를 이용해 주셔서 감사합니다. 앞으로도 더욱 재밌게 스피킹 훈련 하실 수 있도록 저희 또한 최선을 다하겠습니다. 꾸준히 이용해 주시기 바라며, 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
이윤,5,2017-03-31,0,재미도 있고 자투리 시간 보내기 너무좋아요. 스마트한 세상에 잘 맞는 앱인거같아요,"STUDYMAX2017년 4월 4일안녕하세요 회원님^^  스마트한 세상 ! 앞으로 더 스마트해지는 스피킹 맥스가 되겠습니다 ~! 앞으로도  꾸준한 이용 부탁 드리구요, 2017년 저희 스피킹 맥스와 함께 영어마비 탈출! 하시길 바랄게요~! 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
이주빈,4,2017-03-22,1,눈누~~엄마폰으로 히는데 잼~~ㅋㅋ,STUDYMAX2017년 3월 24일안녕하세요 회원님^^ 엄마폰 아빠폰 누나폰 동생폰 ! 언제 어디서든 이용 가능한 저희 스피킹 맥스입니다~! !  이용해주셔서 감사드리구요 앞으로도 꾸준한 이용 부탁 드립니다!  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Seyeon Park,5,2017-08-30,0,쉽고 재미있게 공부할수 있어서 좋습니다. 그리고 설명을 영어로 해주니까 더 좋은것 같습니다.,STUDYMAX2017년 9월 1일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
전성아,1,2017-06-06,0,아니 왜 까만 화면에서 넘어가질 않아요; 컴퓨터로 집에서밖에 못 하겠네 하아...,"STUDYMAX2017년 6월 7일안녕하세요. 회원님 ^^ 먼저 학습에 불편을 끼쳐드려 죄송합니다.번거로우시겠지만 정확한 오류사항 확인을 위해 스피킹맥스 1:1 문의 또는 고객센터(1644-0549, 평일 오전 9시 30분~ 오후 6시 30분)로 문의 남겨주시면 더 빠른 해결을 도와드릴 수 있으니 참고부탁드리겠습니다. 문의해주셔서 감사드리며, 오늘 하루도 좋은 하루보내세요. ^^"
Google 사용자,5,2017-06-06,0,좋네요 동영상에 자막에 흥미유발에 .. 기대보다 더 만족 하고 있습니다,STUDYMAX2017년 6월 9일안녕하세요 회원님^^ 저희 스피킹맥스가 회원님의 영어실력향상에 큰 도움이 되도록 앞으로도 노력하겠습니다. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
재영,5,2017-07-06,0,영어공부 시작합니다. 영어 잘하고 싶네요 믿고 구매하고 시작!,STUDYMAX2017년 7월 7일안녕하세요 회원님^^꾸준히 하시면 효과를 보실수있습니다.. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Money Brother,5,2017-07-30,0,공부하는데 지루함 없이 빈칸넣기 따라하기 있어 효율도 좋아요,STUDYMAX2017년 8월 7일안녕하세요 회원님^^ 회원님의 영어실력 향상에 더욱 더 도움을 드리고자 노력하는 스피킹맥스가 되겠습니다. 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
빅토니,5,2017-04-25,0,재미있어요 구매한 보람이 있어요 ㅋㅋ,"STUDYMAX2017년 4월 26일안녕하세요 회원님^^  스피킹 맥스를 좋아해 주셔서 감사합니다 ^^ 앞으로도  꾸준한 이용 부탁 드리구요, 2017년 저희 스피킹 맥스와 함께 영어마비 탈출! 하시길 바랄게요~! 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
장썬,4,2017-08-30,0,제가 완전 초보인데 어렵지 않게 시작중이에요 틈틈이 듣고있어요,STUDYMAX2017년 9월 1일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
양양시덕,4,2017-05-29,0,인제 2강 듣긴했지만 시작은 신선하고 재밌네요,STUDYMAX2017년 5월 31일안녕하세요 회원님^^ 저희 스피킹맥스는 기존 강의형식이 아닌 실제 원어민의 발음을 직접 따라하고 들어보는 방식이라 지루하지않게 공부가 가능하십니다. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
하하히히,5,2017-06-16,0,매일 하고 있어요. 가끔 영화볼때 자막 안보고도 알아들을때가 있어요. 아주 가끔이지만 뿌듯하네요,STUDYMAX2017년 6월 16일안녕하세요 회원님^^ 우와~ 저에게는 꿈같은 무자막 영화보기!!! 너무나 부럽습니다. 조금씩이지만 알아듣는다면 정말 기쁠것같네요 .  매일 조금씩이더라도 저희 스피킹 맥스 이용해주시길 바랍니다^^이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549
hyunho kim,5,2017-04-16,1,혹시 지금 접속 안되나요?,STUDYMAX2017년 4월 17일안녕하세요 회원님 4월 16일 저녁 DB서버 문제로 학습이 원활하게 진행되지 못했습니다. 학습하시는데 불편 드려서 죄송합니다. 현재는 서버 점검 후 정상적으로 학습 가능 하오니 이점 참고 부탁 드립니다. 다시한번 불편드려 정말 죄송합니다. 감사합니다.[스피킹맥스 고객센터 1644-0549]
조현아,4,2017-09-13,0,어제부터 시작했는데 짧게짧게 반복할수있어서 지루하지 않고 좋아요,STUDYMAX2017년 9월 22일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Hyunsun Joo,4,2017-07-16,0,무엇보다 지루하지않아서 좋아요,STUDYMAX2017년 7월 17일안녕하세요 회원님^^ 저희 스피킹맥스는 기존 강의형식이 아닌 실제 원어민의 발음을 직접 따라하고 들어보는 방식이라 지루하지않게 공부가 가능하십니다. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
윤상근,5,2017-04-17,1,강의가 재밌네요,"STUDYMAX2017년 4월 17일안녕하세요 회원님^^  재미있는 강의로 영어회화를 좀더 쉽게 배울 수 있는 방법들을 모색해서 만들었습니다 ~! 이용해주셔서 너무 감사드리구요  앞으로도  꾸준한 이용 부탁 드리구요, 2017년 저희 스피킹 맥스와 함께 영어마비 탈출! 하시길 바랄게요~! 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
vision ko,5,2017-09-06,0,스피킹맥스를 통하여 영어의 즐거움을 알게 되네요 하루속히 영어를 쉽게하고 싶네요.,STUDYMAX2017년 9월 7일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
지식저장소,5,2017-08-20,0,오늘 시작했습니다. 지루하지 않고 재밌게 배울수 있어서 좋네요!!,STUDYMAX2017년 8월 22일안녕하세요 회원님^^단순히 암기하거나 강의를 듣는게 아니라 실제로 소리내어 말을 하기때문에 지루함보다는 재미를  더 느낄수 있을겁니다.이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
DONG JOO LEE,5,2017-07-06,0,지루하지 않게 공부할 수 있어서 좋아요,STUDYMAX2017년 7월 7일안녕하세요 회원님^^ 저희도 지루한 영어공부를 탈피하고자 많은 노력을 하였습니다.이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Tae Heon Kim,5,2017-06-10,0,괜찮네요~ 그냥 듣기만 하는 거 보다는 도움이 되는 듯~,STUDYMAX2017년 6월 12일안녕하세요 회원님^^만족하신다니 정말 다행입니다. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
정미현,3,2017-06-28,0,운전중 들을수있으면 좋을거같아요 오디오만 있는것도 제공해주세요~,"STUDYMAX2017년 7월 5일안녕하세요 회원님^^ 안타깝게도 오디오는 따로 제공해드리는것이없습니다 .출퇴근모드를 이용해보시는건 어떨까요? 출퇴근모드에서는 녹음, 딕테이션 등의 본 수업이 아닌 에피소드 재생만이 가능한 모드입니다.다만, 이미 진도를 나간 에피소드에 한해 활용이 가능하시니 이 부분 유의해주시길 바랍니다. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
소인국,3,2017-06-13,0,첨이라 기대됩니다,STUDYMAX2017년 6월 14일안녕하세요 회원님^^ 매일 꾸준히 해보시면  영어실력향상이 느껴지실겁니다.  아무래도 꾸준함이 가장 좋은 약인거 같습니다!!!! 매일 조금씩이더라도 저희 스피킹 맥스 이용해주시길 바랍니다^^이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549
이상범,4,2017-09-03,0,그ㅡㄷ 굳,STUDYMAX2017년 9월 7일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Daehwan Kim,5,2017-03-15,1,앱으로도 사용이 편리해요.,STUDYMAX2017년 3월 15일안녕하세요 회원님^^  어플로 간단하게 로그인만 하면 들을수 있는 스피킹 맥스 ! 이용해주셔서 감사드리구요 앞으로도 꾸준한 이용 부탁 드릴게요 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Heyrim Kim,5,2017-06-22,0,넘 좋아요~~ 근데 단어 스크랩을 하면 그 단어 리스트는 어디서 볼수있나요??;;;; 못찾겠어요;;  갯수만 볼수있네요;;;,STUDYMAX2017년 6월 23일안녕하세요 회원님:)현재 워드스크랩은 어플상에서는 지원이 되지 않고 있습니다. :(휴대폰으로 스크랩한 워드를 확인하시는 경우 모바일 페이지로 접속하시면 이용이 가능하십니다. m.speakingmax.com/mp/scrap.php  ←해당 주소를 즐겨찾기-아이콘만들기 등을 통하여 바탕화면으로 보내신 후 이용하시면 보다 편리하게 학습이 가능하시니이 점 참고해주시길 바랍니다 감사합니다^^
최영주,4,2017-07-06,0,내용을 쭉 들을수있는 기능은 없나요? 운전할때 듣고싶어요,"STUDYMAX2017년 7월 7일안녕하세요 회원님^^출퇴근 모드 이용해보시는건 어떨까요?출퇴근모드에서는 녹음, 딕테이션 등의 본 수업이 아닌 에피소드 재생만이 가능한 모드입니다.다만, 이미 진도를 나간 에피소드에 한해 활용이 가능하시니 이 부분 유의해주시길 바랍니다.. 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
김정호,5,2017-08-31,0,쉽고재밌네요.,STUDYMAX2017년 9월 1일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
김윤환,5,2017-04-30,0,이런 교육시스템 정말 좋습니다. 선진적이네요,"STUDYMAX2017년 5월 1일안녕하세요 회원님^^ 저희 스피킹맥스를 이용해 주시고, 칭찬해 주셔서 감사합니다^^ 회화를 잘하려면, 수동적으로 강의만 듣고 있는 형태로는 절대 발전 할 수 없습니다. 계속해서 듣고 큰소리로 말하는 연습을 함으로써, 자연스럽게 영어가 나올 수 있는 형태가 되어야 발전할 수 있습니다. 이 점에서 저희 스피킹맥스는 최적에 회화 학습 프로그램이라고 감히 말씀 드릴 수 있습니다.^^ 앞으로도 더욱 노력하겠습니다. 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
최지윤,3,2017-08-04,0,피씨에서는 네이버아이디로 로그인 가능한데 앱으로는 네이버아이디로 로그인이 안됩니다. 네이버아이디로는 앱 로그인이 안되나요???,STUDYMAX2017년 8월 7일안녕하세요 회원님^^ 어플에서는 네이버아이디연동시 최초가입이시면 스피킹맥스가입을 아마 하셨을겁니다. 당시 스피킹맥스 아이디로 로그인하시면됩니다.기억이 안나시면 고객센터로 전화주세요 ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
ArodNap,4,2017-09-06,0,네이버 로그인 도 추가해주세요!,STUDYMAX2017년 9월 7일안녕하세요 회원님^^회원님의 소중한의견 담당부서로 전달하도록 하겠습니다. 이용 하시다가  다른 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
표표,5,2017-09-15,0,발음과 문법 문장을 함께 공부한다는 게 좋은거같아요~~,STUDYMAX2017년 9월 22일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
YouTube포비,5,2017-08-17,0,너무 많이 도움이 되네요  정말 많이늘었어욯ㅎ,STUDYMAX2017년 8월 17일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
eunjoo lee,3,2017-08-02,0,별로 어렵지않고 할만하네요,STUDYMAX2017년 8월 7일안녕하세요 회원님^^ 회원님의 영어실력 향상에 더욱 더 도움을 드리고자 노력하는 스피킹맥스가 되겠습니다. 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Enes Seoh,5,2017-08-12,0,세로모드도 되면 좋겠어요,STUDYMAX2017년 8월 14일안녕하세요 회원님^^ 말씀해주시는 의견은 담당부서로도 전달하겠습니다. 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Gar Gamel,5,2017-05-12,0,말하면서 한다는게 진짜 좋은것 같아요,"STUDYMAX2017년 5월 31일안녕하세요 회원님^^ 우선 저희 스피킹맥스를 이용해 주셔서 감사합니다. 저희 학습방식에 만족하신다니 정말 기쁩니다 ^^앞으로도 더욱 재밌게 스피킹 훈련 하실 수 있도록 저희 또한 최선을 다하겠습니다. 꾸준히 이용해 주시기 바라며, 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
웰시코기찌리미,5,2017-09-01,0,아직은 시작단계이지만 차근차근 열심히 해볼래요~,STUDYMAX2017년 9월 7일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
도담DODOM,5,2017-03-31,1,억양 따라하기! 좋아요!,STUDYMAX2017년 4월 4일안녕하세요 회원님^^  영어는 억양과 발음 그리고 연습이 가장 중요합니다! 저희 스피킹 맥스와 함께 영어 연습 ! 꾸준하게 부탁 드립니다~! 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Eunjung Kim,5,2017-05-05,0,어제어디서나 편하게 공부하고있어요~ 음성인식도잘되고 좋아요,"STUDYMAX2017년 5월 31일안녕하세요 회원님^^ 항상 저희 스피킹 맥스를 이용해주셔서 감사합니다. 회원님의 영어실력항상에 큰 도움이 되었으면 합니다. 꾸준히 이용해 주시기 바라며, 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
김태현,5,2017-04-27,0,스크랩한 단어를 어디서 보는지 모르겠어요..,"STUDYMAX2017년 5월 1일안녕하세요 회원님^^ 현재 스크랩한 단어의 경우,  모바일 페이지 m.speakingmax.com 에서  my  워드에서 확인 가능하십니다.또는  PC에서 마이 페이지에 마이워드에서 확인 가능하십니다. 참고해 주시고,이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
여호중,3,2017-05-12,0,간단히  따라할수 있어 쉽고 게임 하듯이 즐길수 있네요,"STUDYMAX2017년 5월 31일안녕하세요 회원님^^ 우선 저희 스피킹맥스를 이용해 주셔서 감사합니다. 지루하지않게 영어공부를 하실수있게 많은 노력을 하였습니다. 앞으로도 더욱 재밌게 스피킹 훈련 하실 수 있도록 저희 더욱 최선을 다하겠습니다. 꾸준히 이용해 주시기 바라며, 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
범범고래TV,5,2017-05-29,0,일상생활에서 자주 사용하는 문장들이여서 좋아요,STUDYMAX2017년 5월 31일안녕하세요 회원님^^ 회원님께서 만족하신다니 정말 다행입니다. 앞으로 회원님의 영어실력 향상에 큰 도움이 되도록 더더욱 노력하는 스피킹 맥스가 되겠습니다. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Google 사용자,5,2017-03-22,0,간단하게만되있는줄알았는데진짜좋아요!저도이거추천👍👍,STUDYMAX2017년 3월 22일안녕하세요 회원님^^  간단하게 언제 어디서든 사용 가능하지만 19가지 코스에는 엄청난 내용이 담겨있는 스피킹 맥스입니다! 따라 읽으면서 학습하실 수 있는 모드 이용으로 영어마비 탈출 꼭 하시길 바랍니다 ^^   이용해주셔서 감사드리구요 앞으로도 꾸준한 이용 부탁 드립니다!  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
지니스러운Jeaniely,5,2017-08-24,0,생각보다 재밌어요,STUDYMAX2017년 9월 1일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
이인하,5,2017-09-10,0,이번에야말로 제대로 공부해서 영어 마스터해보려합니다~!,STUDYMAX2017년 9월 22일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
오정민,5,2017-08-29,0,왕초보부터 천천히나아갑니다!! 도움이많이되길!!,STUDYMAX2017년 9월 1일안녕하세요 회원님^^바쁘시더라도 틈틈이 꾸준하게만 하시면 분명  향상에 도움이 되실겁니다.  이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
자유대한민국화이팅화이팅,5,2017-04-14,0,영어 회화 공부하기 최고의 어플이네요 굿굿,"STUDYMAX2017년 4월 17일안녕하세요 회원님^^  스피킹 맥스를 좋아해 주셔서 감사합니다 ^^ 영어 회화를 공부할 때에는 따라하는 것만큼 가장 좋은 방법은 없는것 같네요 ~! 앞으로도  꾸준한 이용 부탁 드리구요, 2017년 저희 스피킹 맥스와 함께 영어마비 탈출! 하시길 바랄게요~! 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
박유,5,2017-06-12,0,너무 재미있고 유익하네요 공부할 맛이 납니다,STUDYMAX2017년 6월 12일안녕하세요 회원님^^만족하신다니 정말 다행입니다. 항상 이용해주셔서 감사드리며 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
James Kim,5,2017-05-02,0,앱으로 집처럼 편하게 공부할 수 있어서 좋아요,"STUDYMAX2017년 5월 31일안녕하세요 회원님^^ 우선 저희 스피킹맥스를 이용해 주셔서 감사합니다. pc로도 모바일로도  언제어디서든 공부가 가능한게 스피킹맥스의 장점중의 장점이죠 ^^ , 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
권태환,4,2017-06-29,0,충분히 부담없이 즐기면서 할수있을것같슴다,STUDYMAX2017년 7월 5일안녕하세요 회원님^^ 회원님의 영어실력 향상에 더욱 더 도움을 드리고자 노력하는 스피킹맥스가 되겠습니다. 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Bvf짱구 Park,5,2017-06-20,0,좋은 어플인거같아요! 초보들에게 필요한어플입니다.,STUDYMAX2017년 6월 21일안녕하세요 회원님^^ 회원님의 칭찬에 힘입어 더욱더 좋은 컨텐츠를 제공하도록 하겠습니다.이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
Google 사용자,5,2017-06-29,0,학원에 가지 않고도 혼자 학습할 수 있어서 좋아요~^^,STUDYMAX2017년 7월 7일안녕하세요 회원님^^ 회원님의 영어실력 향상에 더욱 더 도움을 드리고자 노력하는 스피킹맥스가 되겠습니다. 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]
garden traveler,5,2017-03-17,0,이거로그인하고구매만하고학습했더니최고에요,"STUDYMAX2017년 3월 21일안녕하세요 회원님^^ 작동 방법과 구매방법도 아주 간단합니다! 구매해주셔서 감사드리구요~! 2017년 저희 스피킹맥스와 함께 영어마비 탈출! 하시길 바랄게요~! 앞으로도 꾸준한 이용 부탁 드리구요, 이용 하시다가 불편 사항 있으시면 언제든 문의 부탁 드립니다 ^^ ~! 감사합니다.[스피킹맥스 고객센터 1644-0549]"
